id,nft_rank,rarity score new,img_url,is_one_of_one,background,mushroom,skin,clothes,mouth,eyes,item,head,accessory,trait_count
8891,1,"9,649.31",https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8891/image.svg,Yes,Golden,Golden,Golden,None,Smile,Right Up,None,None,None,2
5386,2,"9,008.20",https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5386/image.svg,Yes,Space,Grey,OG Green,Astronaut Suit,Smile,Right Up,None,None,None,3
3825,3,"8,972.16",https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3825/image.svg,Yes,Sky,Brown,Blue,Dinosaur Costume,Smile,Bored,None,None,None,3
1389,4,657.87,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1389/image.svg,No,Clouds,Golden,OG Green,T-shirt - Rocket - Blue,Smile,Croaked,Axe Right,Straw Hat,Gold Chain,6
5275,5,632.23,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5275/image.svg,No,Purple,Radioactive,OG Green,Overalls - Red,Laugh - Teeth,Contentful,None,Cap - Red,Necktie - Pink,5
6649,6,625.38,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6649/image.svg,No,Space,Orange,Rainbow,Suit - Red,Cigarette,Glasses - Heart,None,Wizard Hat - Purple,None,4
6307,7,619.02,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6307/image.svg,No,Red,Radioactive,OG Green,None,Rainbow Vom,Hearts,None,None,None,2
4811,8,606.96,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4811/image.svg,No,Orange,Pink,Rainbow,T-shirt - Rainbow,Laugh - Teeth,Eye Patch - Right,None,Pirate Hat,None,4
3006,9,597.11,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3006/image.svg,No,Space,Blue,Rainbow,Hoodie - Camo,Small Gasp,Stoned,Lightsaber - Red,None,Flies,5
6870,10,565.38,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6870/image.svg,No,Orange,Common,Golden,T-shirt - Skull,Laugh - Teeth,Tired,Axe Left,None,Necktie - Blue,5
6035,11,561.40,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6035/image.svg,No,Sky Blue,Ice,Rainbow,T-shirt - Heart - Pink,Smile Big,Lasers,None,Beanie - Blue,None,4
5563,12,560.94,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5563/image.svg,No,Brown,Yellow,Radioactive,Farmer,Laugh,Glasses - 3D,None,None,Necktie - Pink,4
4576,13,560.16,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4576/image.svg,No,Spring,Common,Brown,Suit - Red,Tongue,Wide Up,Wand Left,Cap - Kids,Gold Chain,6
1522,14,542.10,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1522/image.svg,No,Grey,Yellow,Radioactive,Hoodie - Camo,Smile Big,Right Up,None,Mohawk - Purple,Necktie - Blue,5
6183,15,537.32,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6183/image.svg,No,Clouds,Orange,Golden,Hoodie - Light Blue,Laugh - Teeth,Glasses - 3D,Fire Sword,Wizard Hat - Purple,None,5
3236,16,533.77,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3236/image.svg,No,Yellow,Orange,Radioactive,Turtleneck - Grey,Smile,Right Up,Axe Right,Beanie - Blue,Flies,6
7144,17,530.11,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7144/image.svg,No,Purple,Grey,Golden,Rockstar,Laugh,Lasers,Axe Left,Wizard Hat - Brown,None,5
8771,18,526.23,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8771/image.svg,No,Space,Golden,Blue,Suit - Red,Laugh,Contentful,Lightsaber - Blue,Pirate Hat,None,5
3573,19,521.13,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3573/image.svg,No,Red,Common,Rainbow,Turtleneck - Grey,Laugh - Teeth,Contentful,None,Cap - Mushroom,None,4
8571,20,521.02,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8571/image.svg,No,Red,Pink,Golden,Hoodie - Grey,O,Right Up,None,Halo,None,4
1740,21,519.95,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1740/image.svg,No,Red,Common,Rainbow,T-shirt - Heart - Black,Laugh,Excited,Ice Sword,Beanie - Yellow,None,5
3224,22,518.81,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3224/image.svg,No,Swamp,Orange,Rainbow,Hoodie - Pink,Gasp,Right Down,Lightsaber - Green,Halo,None,5
2725,23,516.47,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2725/image.svg,No,Red,Radioactive,Brown,Turtleneck - Blue,Laugh,Glasses - Sun,None,Cap - Black,Flies,5
3653,24,513.44,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3653/image.svg,No,Yellow,Green,Radioactive,T-shirt - Rocket - Blue,Smile,Wide Up,None,Pirate Hat,Necktie - Blue,5
1359,25,511.96,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1359/image.svg,No,Red,Brown,Radioactive,T-shirt - Rocket - Blue,Smile,Right Down,Ice Sword,None,Necktie - Red,5
55,26,511.58,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_55/image.svg,No,Orange,Brown,Rainbow,Farmer,Gum,Tired,None,Back Cap - Red,None,4
1792,27,510.21,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1792/image.svg,No,Purple,Grey,OG Green,Suit - Red,Gum,Eye Patch - Left,Sword,Beanie - Blue,Necktie - Red,6
8742,28,507.03,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8742/image.svg,No,Grey,Radioactive,Orange,Overalls - Green,Tongue,Glasses - 3D,None,Pirate Hat,None,4
7508,29,506.39,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7508/image.svg,No,Orange,Red - Spots,Radioactive,Pirate,O,Eye Roll,None,Cap - Mushroom,None,4
5955,30,506.32,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5955/image.svg,No,Swamp,Brown,Golden,T-shirt - Fly - Grey,O,Glasses - 3D,Ice Sword,Back Cap - Blue,None,5
2274,31,501.77,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2274/image.svg,No,Mint,Blue,Radioactive,Samuri,Smile,Croaked,Axe Right,Cap - Brown,None,5
383,32,501.25,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_383/image.svg,No,Yellow,Golden,Brown,Overalls - Red,Laugh,Glasses - 3D,None,Cap - Mushroom,None,4
1866,33,500.53,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1866/image.svg,No,Green,Red - Spots,Pink,T-shirt - Heart - Black,Blunt,Eye Patch Bored - Left,Sword,Party Hat,Necktie - Blue,6
4590,34,500.18,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4590/image.svg,No,Red,Golden,Purple,Farmer,Meh,Croaked,Axe Right,Beanie - Yellow,None,5
2161,35,498.94,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2161/image.svg,No,Purple,Radioactive,Orange,None,Meh,Bored,None,Mohawk - Green,None,3
7984,36,498.46,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7984/image.svg,No,Yellow,Pink,Radioactive,T-shirt - Rocket - Grey,Laugh,Contentful,None,Straw Hat,None,4
3964,37,496.04,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3964/image.svg,No,Yellow,Green,Rainbow,T-shirt - Fly - Red,Meh,Wide Up,None,Cap - Brown,None,4
1643,38,494.68,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1643/image.svg,No,Mint,Orange,Orange,T-shirt - Skull,O,Suspicious,Lightsaber - Green,Cap - Pink,Gold Chain,6
2442,39,492.92,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2442/image.svg,No,Orange,Green,Rainbow,T-shirt - Fly - Blue,Gasp,Right Up,Wand Left,Halo,None,5
3981,40,490.84,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3981/image.svg,No,Green,Grey,Rainbow,Overalls - Green,Laugh,Right Up,None,Bandana - Blue,None,4
3883,41,489.57,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3883/image.svg,No,Red,Yellow,OG Green,Rockstar,Laugh - Teeth,Excited,Wand Left,Mohawk - Pink,Gold Chain,6
3740,42,488.63,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3740/image.svg,No,Sky Blue,Radioactive,Brown,T-shirt - Skull,O,Eye Patch - Left,None,Mohawk - Purple,None,4
6982,43,488.18,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6982/image.svg,No,Sunrise,Radioactive,OG Green,T-shirt - Fly - Red,Smile,Wide Up,Lightsaber - Red,Pirate Hat,None,5
1637,44,487.55,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1637/image.svg,No,Watermelon,Common,Radioactive,T-shirt - Rocket - Grey,Pipe,Eye Patch Bored - Right,Lightsaber - Blue,Back Cap - Red,None,5
726,45,484.07,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_726/image.svg,No,Pink,Golden,Orange,Hoodie - White,Pipe,Eye Patch Bored - Left,Lightsaber - Blue,Cap - Brown,None,5
3659,46,483.32,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3659/image.svg,No,Brown,Common,Rainbow,T-shirt - Heart - Pink,Rainbow Vom,Contentful,None,Crown,None,4
1974,47,482.86,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1974/image.svg,No,Sky Blue,Brown,Golden,Suit - Red,O,Bored,None,Mohawk - Pink,None,4
3853,48,482.12,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3853/image.svg,No,Watermelon,Grey,Rainbow,T-shirt - Camo,Tongue,Eye Roll,None,Mohawk - Green,None,4
417,49,479.66,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_417/image.svg,No,Sky Blue,Radioactive,OG Green,Farmer,Laugh,Wink,None,Brain,None,4
2772,50,479.53,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2772/image.svg,No,Grey,Radioactive,Orange,T-shirt - Fly - Grey,Gasp,Contentful,Wand Right,Beanie - Blue,None,5
6900,51,478.09,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6900/image.svg,No,Sunrise,Yellow,Radioactive,T-shirt - Rocket - Blue,Fire,Suspicious,None,Cap - Red,None,4
5306,52,472.89,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5306/image.svg,No,Clouds,Brown,OG Green,Overalls - Green,Laugh - Teeth,Wide Down,Wand Left,Cap - Pink,Flies,6
3971,53,472.84,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3971/image.svg,No,Pink,Radioactive,Dark Green,Hoodie - White,Cigarette,Right Down,Wand Right,None,None,4
8563,54,472.67,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8563/image.svg,No,Spring,Grey,Rainbow,T-shirt - Camo,Rainbow Vom,Eye Roll,None,Beanie - Yellow,None,4
1780,55,471.96,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1780/image.svg,No,Purple,Blue,Golden,Pirate,Smile,Eye Roll,Lightsaber - Red,None,None,4
1326,56,471.80,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1326/image.svg,No,Green,Brown,Rainbow,Hoodie - Camo,Pipe,Right Up,None,Wizard Hat - Purple,None,4
5068,57,471.69,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5068/image.svg,No,Green,Orange,Rainbow,Hoodie - Dark Blue,Small Gasp,Right Down,Axe Right,None,None,4
1338,58,470.94,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1338/image.svg,No,Purple,Golden,Orange,Astronaut,Rainbow Vom,Hearts,Sword,Back Cap - Blue,None,5
4318,59,467.28,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4318/image.svg,No,Sky Blue,Brown,Radioactive,Samuri,Meh,Glasses - 3D,None,Pirate Hat,None,4
8093,60,466.41,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8093/image.svg,No,Yellow,Orange,Golden,Overalls - Red,O,Eye Patch Bored - Right,None,Pirate Hat,None,4
3789,61,465.98,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3789/image.svg,No,Yellow,Green,Rainbow,Farmer,Laugh,Tired,None,None,None,3
6441,62,465.55,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6441/image.svg,No,Brown,Common,OG Green,Turtleneck - Grey,Gum,Eye Patch Bored - Left,Axe Right,Mohawk - Pink,Necktie - Red,6
3305,63,465.52,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3305/image.svg,No,Grey,Red - Spots,Orange,Suit - Red,O,Wide Up,Fire Sword,Back Cap - Red,Necktie - Blue,6
6573,64,464.18,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6573/image.svg,No,Brown,Common,Golden,Convict,O,Eye Roll,None,Mohawk - Purple,None,4
3889,65,463.75,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3889/image.svg,No,Swamp,Green,Rainbow,Hoodie - Dark Blue,Tongue,Wide Up,None,None,None,3
7446,66,460.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7446/image.svg,No,Red,Radioactive,Brown,T-shirt - Fly - Grey,Tongue,Eye Patch Bored - Right,None,Afro,None,4
7485,67,458.72,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7485/image.svg,No,Green,Orange,Rainbow,Overalls - Red,Tongue,Wide Up,None,None,None,3
3214,68,456.01,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3214/image.svg,No,Green,Green,Radioactive,Suit - Black,Smile,Contentful,None,Mohawk - Pink,None,4
6178,69,455.04,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6178/image.svg,No,Green,Yellow,Rainbow,T-shirt - Rocket - Grey,Tongue,Bored,None,Back Cap - Blue,None,4
2495,70,454.93,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2495/image.svg,No,Green,Radioactive,Brown,T-shirt - Fly - Blue,Smile,Wide Up,None,Cap - Black,None,4
2019,71,451.80,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2019/image.svg,No,Spring,Radioactive,Orange,T-shirt - Heart - Pink,Smile,Glasses - 3D,None,None,None,3
2700,72,451.43,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2700/image.svg,No,Sky Blue,Yellow,Rainbow,T-shirt - Fly - Grey,Smile,Suspicious,None,Afro,None,4
3118,73,451.38,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3118/image.svg,No,Sky Blue,Common,Golden,T-shirt - Rocket - Grey,Small Gasp,Excited,None,Mohawk - Purple,None,4
4095,74,450.93,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4095/image.svg,No,Brown,Brown,Rainbow,T-shirt - Heart - Black,Gasp,Hearts,None,None,None,3
1676,75,449.70,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1676/image.svg,No,Red,Golden,OG Green,T-shirt - Heart - Pink,Fire,Right Up,Wand Right,Pirate Hat,None,5
6824,76,449.47,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6824/image.svg,No,Orange,Golden,Dark Green,Hoodie - Light Blue,Laugh - Teeth,Right Down,None,Cap - Pink,None,4
7088,77,447.79,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7088/image.svg,No,Sky Blue,Golden,Blue,Hoodie - Pink,Rainbow Vom,Right Down,Wand Left,Crown,None,5
6467,78,446.88,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_6467/image.svg,No,Brown,Golden,Blue,Zombie,Smile,Croaked,Lightsaber - Green,Bandana - Blue,None,5
1826,79,446.54,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1826/image.svg,No,Yellow,Radioactive,Purple,T-shirt - Fly - Blue,Laugh - Teeth,Eye Roll,None,Pirate Hat,None,4
1066,80,446.35,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1066/image.svg,No,Orange,Common,Rainbow,T-shirt - Fly - Blue,Small Gasp,Bored,None,Back Cap - White,None,4
5526,81,444.38,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5526/image.svg,No,Pink,Radioactive,Blue,Turtleneck - Grey,Small Gasp,Eye Roll,None,Wizard Hat - Brown,None,4
4627,82,442.97,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4627/image.svg,No,Green,Brown,Dark Green,Turtleneck - Blue,Laugh,Eye Patch - Right,Wand Left,Mohawk - Green,Necktie - Pink,6
548,83,442.53,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_548/image.svg,No,Red,Golden,Dark Green,Suit - Black,Meh,Contentful,None,Pirate Hat,None,4
2859,84,442.29,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2859/image.svg,No,Purple,Golden,Dark Green,Hawaiian Shirt,Gasp,Eye Roll,Axe Right,Brain,None,5
1953,85,442.27,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1953/image.svg,No,Red,Radioactive,Brown,T-shirt - Skull,Smile Big,Glasses - 3D,None,None,None,3
8348,86,442.16,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8348/image.svg,No,Purple,Red - Spots,Golden,Hoodie - Camo,Smile Big,Wide Down,None,Cap - Red,None,4
714,87,441.85,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_714/image.svg,No,Clouds,Red - Spots,Golden,Hoodie - Camo,Tongue,Bored,None,Back Cap - White,None,4
3613,88,441.13,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3613/image.svg,No,Red,Grey,Radioactive,T-shirt - Heart - Black,Meh,Lasers,None,Mohawk - Purple,None,4
1795,89,439.83,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1795/image.svg,No,Sky Blue,Grey,Rainbow,T-shirt - Fly - Grey,Laugh - Teeth,Right Up,None,Afro,None,4
8181,90,439.39,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_8181/image.svg,No,Yellow,Brown,Radioactive,Hoodie - Camo,Gum,Lasers,None,Crown,None,4
2228,91,438.74,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2228/image.svg,No,Watermelon,Radioactive,OG Green,Hoodie - Pink,Laugh,Eye Roll,None,Straw Hat,None,4
4091,92,437.23,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4091/image.svg,No,Red,Orange,Golden,Hoodie - Camo,Smile,Right Up,Axe Left,Halo,None,5
1480,93,437.18,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1480/image.svg,No,Green,Radioactive,Orange,T-shirt - Fly - Red,Smile,Wink,None,Brain,None,4
4564,94,437.17,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_4564/image.svg,No,Green,Radioactive,Orange,T-shirt - Camo,Gasp,Croaked,None,Afro,None,4
2788,95,436.78,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2788/image.svg,No,Sky,Brown,Radioactive,Suit - Red,Tongue,Eye Roll,None,Bandana - Red,None,4
3670,96,435.74,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3670/image.svg,No,Spring,Brown,Dark Green,T-shirt - Rocket - Blue,Laugh - Teeth,Eye Patch Bored - Right,Lightsaber - Green,Sailor Hat,Necktie - Blue,6
2678,97,435.53,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2678/image.svg,No,Orange,Radioactive,Blue,Turtleneck - Blue,Rainbow Vom,Wide Down,None,None,None,3
463,98,435.26,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_463/image.svg,No,Sky,Brown,Golden,T-shirt - Fly - Red,Gasp,Glasses - Sun,None,Sailor Hat,None,4
1431,99,434.60,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1431/image.svg,No,Pink,Radioactive,OG Green,Hoodie - Camo,Tongue,Wide Down,None,Back Cap - White,None,4
2318,100,434.34,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2318/image.svg,No,Grey,Radioactive,Dark Green,T-shirt - Heart - Pink,Small Gasp,Lasers,None,Back Cap - White,None,4
7608,101,431.64,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7608/image.svg,No,Grey,Blue,Orange,Hawaiian Shirt,Smile,Right Up,Sword,Beanie - Blue,Necktie - Red,6
3017,102,431.58,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_3017/image.svg,No,Spring,Yellow,OG Green,Hoodie - Pink,Small Gasp,Right Down,Axe Left,Mohawk - Pink,Necktie - Pink,6
7585,103,431.15,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7585/image.svg,No,Sunrise,Green,Grey,Convict,Fire,Excited,Lightsaber - Red,Bandana - Red,Flies,6
5114,104,431.14,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5114/image.svg,No,Red,Radioactive,Dark Green,T-shirt - Rocket - Grey,Smile,Bored,None,Back Cap - White,None,4
464,105,431.09,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_464/image.svg,No,Grey,Green,Golden,Hoodie - Light Blue,Gasp,Eye Patch - Left,None,Back Cap - White,None,4
2965,106,430.99,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_2965/image.svg,No,Swamp,Yellow,Golden,Hoodie - Pink,Pipe,Contentful,None,None,None,3
54,107,430.08,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_54/image.svg,No,Spring,Common,Brown,Hoodie - Camo,Laugh,Eye Patch - Left,Lightsaber - Green,Brain,Necktie - Pink,6
1374,108,430.02,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_1374/image.svg,No,Pink,Golden,Orange,Saiyan,Fire,Contentful,None,Brain,None,4
5252,109,428.49,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_5252/image.svg,No,Mint,Common,Rainbow,Turtleneck - Blue,Tongue,Bored,None,None,None,3
652,110,428.46,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_652/image.svg,No,Brown,Yellow,Radioactive,T-shirt - Skull,Laugh - Teeth,Eye Roll,Axe Left,Bandana - Red,None,5
7632,111,428.32,https://images-z0f854-arb.s3.us-west-2.amazonaws.com/0x09cae384c6626102abe47ff50588a1dbe8432174_7632/image.svg,No,Mint,Green,Golden,T-shirt - Rocket - Grey,Smile Big,Tired,None,Party Hat,None,4
